Year,Month,Extent,hemisphere
1998,4,14.869000000000002,north
1998,4,14.824000000000002,north
1998,4,14.862,north
1998,4,14.825999999999999,north
1998,4,14.745999999999999,north
1998,4,14.685,north
1998,4,14.619000000000002,north
1998,4,14.594000000000001,north
1998,4,14.535,north
1998,4,14.477,north
1998,4,14.477,north
1998,4,14.415999999999999,north
1998,4,14.415,north
1998,4,14.395,north
1998,4,14.380999999999998,north
1998,4,14.302,north
1998,5,14.157,north
1998,5,14.168,north
1998,5,14.184000000000001,north
1998,5,14.142000000000001,north
1998,5,14.091,north
1998,5,14.064,north
1998,5,14.050999999999998,north
1998,5,14.095999999999998,north
1998,5,14.01,north
1998,5,13.991,north
1998,5,13.967,north
1998,5,13.902000000000001,north
1998,5,13.853,north
1998,5,13.795,north
1998,5,13.753,north
1998,5,13.582,north
1998,5,13.509,north
1998,5,13.454,north
1998,5,13.360999999999999,north
1998,5,13.369000000000002,north
1998,5,13.299000000000001,north
1998,5,13.284,north
1998,5,13.270999999999999,north
1998,5,13.186,north
1998,5,13.133,north
1998,5,13.058,north
1998,5,13.003,north
1998,5,12.943,north
1998,5,12.902999999999999,north
1998,5,12.880999999999998,north
1998,5,12.825,north
1998,6,12.638,north
1998,6,12.603,north
1998,6,12.535,north
1998,6,12.463,north
1998,6,12.443,north
1998,6,12.347000000000001,north
1998,6,12.257,north
1998,6,12.195,north
1998,6,12.232000000000001,north
1998,6,12.138,north
1998,6,12.081,north
1998,6,12.037,north
1998,6,11.935,north
1998,6,11.877,north
1998,6,11.802999999999999,north
1998,6,11.752,north
1998,6,11.661,north
1998,6,11.59,north
1998,6,11.545,north
1998,6,11.437000000000001,north
1998,6,11.345999999999998,north
1998,6,11.270999999999999,north
1998,6,11.152999999999999,north
1998,6,11.065999999999999,north
1998,6,10.994000000000002,north
1998,6,10.945,north
1998,6,10.847999999999999,north
1998,6,10.73,north
1998,6,10.662,north
1998,6,10.587,north
1998,7,10.365,north
1998,7,10.36,north
1998,7,10.293,north
1998,7,10.25,north
1998,7,10.187999999999999,north
1998,7,10.101,north
1998,7,10.041,north
1998,7,9.99,north
1998,7,9.929,north
1998,7,9.82,north
1998,7,9.699,north
1998,7,9.687999999999999,north
1998,7,9.655,north
1998,7,9.634,north
1998,7,9.523,north
1998,7,9.414,north
1998,7,9.318,north
1998,7,9.275,north
1998,7,9.215,north
1998,7,9.144,north
1998,7,9.037,north
1998,7,8.972000000000001,north
1998,7,8.889,north
1998,7,8.812000000000001,north
1998,7,8.727,north
1998,7,8.72,north
1998,7,8.71,north
1998,7,8.621,north
1998,7,8.577,north
1998,7,8.493,north
1998,7,8.41,north
1998,8,8.309,north
1998,8,8.201,north
1998,8,8.243,north
1998,8,8.198,north
1998,8,8.146,north
1998,8,8.056000000000001,north
1998,8,8.002,north
1998,8,7.94,north
1998,8,7.869,north
1998,8,7.792999999999999,north
1998,8,7.744,north
1998,8,7.76,north
1998,8,7.68,north
1998,8,7.571000000000001,north
1998,8,7.4270000000000005,north
1998,8,7.468999999999999,north
1998,8,7.4670000000000005,north
1998,8,7.377000000000001,north
1998,8,7.318,north
1998,8,7.292000000000001,north
1998,8,7.186,north
1998,8,7.16,north
1998,8,7.188,north
1998,8,7.103,north
1998,8,7.064,north
1998,8,7.031000000000001,north
1998,8,6.956,north
1998,8,6.856,north
1998,8,6.796,north
1998,8,6.796,north
1998,8,6.777,north
1998,9,6.705,north
1998,9,6.705,north
1998,9,6.638999999999999,north
1998,9,6.6339999999999995,north
1998,9,6.58,north
1998,9,6.513999999999999,north
1998,9,6.496,north
1998,9,6.482,north
1998,9,6.468999999999999,north
1998,9,6.482,north
1998,9,6.403,north
1998,9,6.439,north
1998,9,6.468999999999999,north
1998,9,6.428999999999999,north
1998,9,6.407,north
1998,9,6.352,north
1998,9,6.292999999999999,north
1998,9,6.316,north
1998,9,6.39,north
1998,9,6.434,north
1998,9,6.561,north
1998,9,6.5729999999999995,north
1998,9,6.5489999999999995,north
1998,9,6.5120000000000005,north
1998,9,6.5729999999999995,north
1998,9,6.55,north
1998,9,6.605,north
1998,9,6.69,north
1998,9,6.858,north
1998,9,6.972,north
1998,10,7.247999999999999,north
1998,10,7.405,north
1998,10,7.571000000000001,north
1998,10,7.67,north
1998,10,7.756,north
1998,10,7.825,north
1998,10,7.893,north
1998,10,7.912000000000001,north
1998,10,8.008,north
1998,10,8.065,north
1998,10,8.071,north
1998,10,8.182,north
1998,10,8.177999999999999,north
1998,10,8.24,north
1998,10,8.266,north
1998,10,8.406,north
1998,10,8.547,north
1998,10,8.683,north
1998,10,8.649,north
1998,10,8.732999999999999,north
1998,10,8.89,north
1998,10,8.943,north
1998,10,9.077,north
1998,10,9.19,north
1998,10,9.2,north
1998,10,9.115,north
1998,10,9.185,north
1998,10,9.193,north
1998,10,9.27,north
1998,10,9.279,north
1998,10,9.357999999999999,north
1998,11,9.523,north
1998,11,9.677999999999999,north
1998,11,9.76,north
1998,11,9.782,north
1998,11,9.774,north
1998,11,9.776,north
1998,11,9.871,north
1998,11,9.905,north
1998,11,9.945,north
1998,11,10.035,north
1998,11,10.127,north
1998,11,10.257,north
1998,11,10.319,north
1998,11,10.377,north
1998,11,10.462,north
1998,11,10.497,north
1998,11,10.525,north
1998,11,10.607000000000001,north
1998,11,10.705,north
1998,11,10.715,north
1998,11,10.772,north
1998,11,10.794,north
1998,11,10.857000000000001,north
1998,11,10.975,north
1998,11,11.043,north
1998,11,11.088,north
1998,11,11.198,north
1998,11,11.255999999999998,north
1998,11,11.289000000000001,north
1998,11,11.306,north
1998,12,11.543,north
1998,12,11.674000000000001,north
1998,12,11.699000000000002,north
1998,12,11.752,north
1998,12,11.844000000000001,north
1998,12,11.955,north
1998,12,12.239,north
1998,12,12.199000000000002,north
1998,12,12.232000000000001,north
1998,12,12.258,north
1998,12,12.285,north
1998,12,12.386,north
1998,12,12.465,north
1998,12,12.559000000000001,north
1998,12,12.595999999999998,north
1998,12,12.687999999999999,north
1998,12,12.84,north
1998,12,13.040999999999999,north
1998,12,13.075999999999999,north
1998,12,13.164000000000001,north
1998,12,13.23,north
1998,12,13.315,north
1998,12,13.405,north
1998,12,13.53,north
1998,12,13.543,north
1998,12,13.575,north
1998,12,13.535,north
1998,12,13.640999999999998,north
1998,12,13.685,north
1998,12,13.784,north
1998,12,13.78,north
1999,1,13.823,north
1999,1,13.886,north
1999,1,13.884,north
1999,1,13.913,north
1999,1,13.89,north
1999,1,14.044,north
1999,1,14.089,north
1999,1,14.239,north
1999,1,14.312000000000001,north
1999,1,14.24,north
1999,1,14.265,north
1999,1,14.332,north
1999,1,14.347000000000001,north
1999,1,14.407,north
1999,1,14.472999999999999,north
1999,1,14.434000000000001,north
1999,1,14.402000000000001,north
1999,1,14.388,north
1999,1,14.459000000000001,north
1999,1,14.432,north
1999,1,14.37,north
1999,1,14.386,north
1999,1,14.503,north
1999,1,14.602,north
1999,1,14.622,north
1999,1,14.599,north
1999,1,14.595999999999998,north
1999,1,14.67,north
1999,1,14.745,north
1999,1,14.837,north
1999,1,14.952,north
1999,2,14.947000000000001,north
1999,2,14.950999999999999,north
1999,2,15.034,north
1999,2,14.985999999999999,north
1999,2,14.978,north
1999,2,15.1,north
1999,2,15.177999999999999,north
1999,2,15.203,north
1999,2,15.279000000000002,north
1999,2,15.297,north
1999,2,15.315,north
1999,2,15.335999999999999,north
1999,2,15.377,north
1999,2,15.395,north
1999,2,15.414000000000001,north
1999,2,15.365,north
1999,2,15.373,north
1999,2,15.419,north
1999,2,15.472999999999999,north
1999,2,15.49,north
1999,2,15.481,north
1999,2,15.456,north
1999,2,15.463,north
1999,2,15.44,north
1999,2,15.468,north
1999,2,15.507,north
1999,2,15.523,north
1999,2,15.402000000000001,north
1999,3,15.26,north
1999,3,15.171,north
1999,3,15.182,north
1999,3,15.217,north
1999,3,15.327,north
1999,3,15.234000000000002,north
1999,3,15.177999999999999,north
1999,3,15.257,north
1999,3,15.33,north
1999,3,15.343,north
1999,3,15.384,north
1999,3,15.380999999999998,north
1999,3,15.425,north
1999,3,15.300999999999998,north
1999,3,15.302999999999999,north
1999,3,15.38,north
1999,3,15.392000000000001,north
1999,3,15.355,north
1999,3,15.452,north
1999,3,15.419,north
1999,3,15.485,north
1999,3,15.472000000000001,north
1999,3,15.515,north
1999,3,15.538,north
1999,3,15.561,north
1999,3,15.555,north
1999,3,15.540999999999999,north
1999,3,15.544,north
1999,3,15.599,north
1999,3,15.627,north
1999,3,15.6,north
1999,4,15.485999999999999,north
1999,4,15.44,north
1999,4,15.460999999999999,north
1999,4,15.423,north
1999,4,15.494000000000002,north
1999,4,15.46,north
1999,4,15.435,north
1999,4,15.367,north
1999,4,15.376,north
1999,4,15.261,north
1999,4,15.269,north
1999,4,15.275,north
1999,4,15.392000000000001,north
1999,4,15.3,north
1999,4,15.263,north
1999,4,15.185,north
1999,4,15.163,north
1999,4,15.110999999999999,north
1999,4,14.947000000000001,north
1999,4,14.753,north
1999,4,14.72,north
1999,4,14.745999999999999,north
1999,4,14.704,north
1999,4,14.767000000000001,north
1999,4,14.714,north
1999,4,14.686,north
1999,4,14.603,north
1999,4,14.630999999999998,north
1999,4,14.572000000000001,north
1999,4,14.513,north
1999,5,14.35,north
1999,5,14.321,north
1999,5,14.342,north
1999,5,14.306,north
1999,5,14.26,north
1999,5,14.159,north
1999,5,14.140999999999998,north
1999,5,14.110999999999999,north
1999,5,14.119000000000002,north
1999,5,14.12,north
1999,5,14.084000000000001,north
1999,5,14.005999999999998,north
1999,5,13.9,north
1999,5,13.872,north
1999,5,13.806,north
1999,5,13.74,north
1999,5,13.65,north
1999,5,13.638,north
1999,5,13.556,north
1999,5,13.542,north
1999,5,13.464,north
1999,5,13.399000000000001,north
1999,5,13.370999999999999,north
1999,5,13.307,north
1999,5,13.290999999999999,north
1999,5,13.289000000000001,north
1999,5,13.331,north
1999,5,13.298,north
1999,5,13.254000000000001,north
1999,5,13.195,north
1999,5,13.058,north
1999,6,12.857000000000001,north
1999,6,12.823,north
1999,6,12.78,north
1999,6,12.752,north
1999,6,12.728,north
1999,6,12.687999999999999,north
1999,6,12.56,north
1999,6,12.466,north
1999,6,12.345,north
1999,6,12.345999999999998,north
1999,6,12.344000000000001,north
1999,6,12.254000000000001,north
1999,6,12.187999999999999,north
1999,6,12.064,north
1999,6,11.969000000000001,north
1999,6,11.818,north
1999,6,11.722000000000001,north
1999,6,11.642000000000001,north
1999,6,11.511,north
1999,6,11.450999999999999,north
1999,6,11.203,north
1999,6,11.027999999999999,north
1999,6,10.922,north
1999,6,10.842,north
1999,6,10.812000000000001,north
1999,6,10.722000000000001,north
1999,6,10.737,north
1999,6,10.635,north
1999,6,10.600999999999999,north
1999,6,10.565,north
1999,7,10.33,north
1999,7,10.308,north
1999,7,10.248,north
1999,7,10.148,north
1999,7,10.052999999999999,north
1999,7,10.031,north
1999,7,9.976,north
1999,7,9.936,north
1999,7,9.888,north
1999,7,9.846,north
1999,7,9.809,north
1999,7,9.786,north
1999,7,9.658,north
1999,7,9.68,north
1999,7,9.622,north
1999,7,9.62,north
1999,7,9.43,north
1999,7,9.427,north
1999,7,9.368,north
1999,7,9.374,north
1999,7,9.343,north
1999,7,9.171,north
1999,7,9.097000000000001,north
1999,7,9.035,north
1999,7,8.953,north
1999,7,8.908,north
1999,7,8.788,north
1999,7,8.618,north
1999,7,8.633,north
1999,7,8.56,north
1999,7,8.493,north
1999,8,8.389,north
1999,8,8.325,north
1999,8,8.299,north
1999,8,8.255,north
1999,8,8.05,north
1999,8,8.027999999999999,north
1999,8,7.957000000000001,north
1999,8,7.877999999999999,north
1999,8,7.848,north
1999,8,7.693,north
1999,8,7.582000000000001,north
1999,8,7.502999999999999,north
1999,8,7.382999999999999,north
1999,8,7.341,north
1999,8,7.289,north
1999,8,7.209,north
1999,8,7.166,north
1999,8,7.109,north
1999,8,6.995,north
1999,8,6.861000000000001,north
1999,8,6.752000000000001,north
1999,8,6.647,north
1999,8,6.537999999999999,north
1999,8,6.443,north
1999,8,6.449,north
1999,8,6.454,north
1999,8,6.482,north
1999,8,6.365,north
1999,8,6.297999999999999,north
1999,8,6.204,north
1999,8,6.2010000000000005,north
1999,9,6.192,north
1999,9,6.062,north
1999,9,6.03,north
1999,9,6.0,north
1999,9,5.893,north
1999,9,5.917000000000001,north
1999,9,5.864,north
1999,9,5.843999999999999,north
1999,9,5.827999999999999,north
1999,9,5.755,north
1999,9,5.737,north
1999,9,5.676,north
1999,9,5.791,north
1999,9,5.905,north
1999,9,5.872999999999999,north
1999,9,5.805,north
1999,9,5.781000000000001,north
1999,9,5.827999999999999,north
1999,9,5.891,north
1999,9,6.037999999999999,north
1999,9,6.11,north
1999,9,6.16,north
1999,9,6.375,north
1999,9,6.535,north
1999,9,6.63,north
1999,9,6.72,north
1999,9,6.761,north
1999,9,6.79,north
1999,9,6.8260000000000005,north
